Driver,LapNumber,Compound,Year,Event,SessionType,LapTimeSeconds,Energy_per_m,PC1,PC2,PC3
3,16,MEDIUM,2024,Chinese_Grand_Prix,R,100.994,6950.72499399377,-0.22497017668221778,0.7541718454092974,-2.361459276353535
4,33,HARD,2024,Chinese_Grand_Prix,R,98.751,6921.031733969253,1.034672144346895,-0.18131313052578235,1.7443561799552036
10,40,MEDIUM,2024,Chinese_Grand_Prix,R,99.198,6565.581634920735,0.6773308296788796,-2.0927706463420375,-0.965832836252375
11,33,HARD,2024,Chinese_Grand_Prix,R,99.388,6585.47178708316,-0.7109843096469299,-0.6120029387092142,1.6707186778951084
14,45,MEDIUM,2024,Chinese_Grand_Prix,R,97.81,6926.124411102536,1.0542819771170797,-1.4300524313226373,-1.4568658006466595
16,33,HARD,2024,Chinese_Grand_Prix,R,99.384,6277.938876623404,-0.5513805955524584,-1.0332707072846583,2.058889686877898
18,37,HARD,2024,Chinese_Grand_Prix,R,99.444,6863.597367250781,-0.21365178704331356,-0.2183527709467259,1.3804937434275664
20,45,MEDIUM,2024,Chinese_Grand_Prix,R,101.077,5783.034715943342,-2.3185879718378772,-1.2441688553545882,-0.30613879873622235
22,11,MEDIUM,2024,Chinese_Grand_Prix,R,101.593,7367.9280408044615,-0.19006713956761048,2.6654065925018697,-3.3498161704847496
23,34,HARD,2024,Chinese_Grand_Prix,R,100.79,7851.745613314174,0.8865421553027676,3.6562742065369913,-0.054107487261673894
24,42,SOFT,2024,Chinese_Grand_Prix,R,98.633,6101.588173351527,0.33384438350395285,-3.492281961616918,0.004329414429622224
27,32,HARD,2024,Chinese_Grand_Prix,R,100.815,5856.049816723737,-2.882397083829437,-0.5908443363091848,1.326498104817658
31,33,HARD,2024,Chinese_Grand_Prix,R,100.937,6643.801386493539,-0.4300580533459695,0.9784903311462737,1.0112952966574846
44,34,HARD,2024,Chinese_Grand_Prix,R,100.835,7484.465778264318,1.8587260180274223,2.7894314864039407,0.8644368072045795
55,19,HARD,2024,Chinese_Grand_Prix,R,99.764,6573.1754349169805,0.7836174269964121,0.1177917089589758,0.8531984857916366
63,39,HARD,2024,Chinese_Grand_Prix,R,100.112,6559.290800442274,-1.531799747370801,-0.08992831684432571,1.8357042099001672
77,11,HARD,2024,Chinese_Grand_Prix,R,101.276,7414.505731605629,0.8497128308191253,3.40364471658674,-0.6576982378484041
81,18,MEDIUM,2024,Chinese_Grand_Prix,R,99.739,7340.85051740875,0.2621000810452987,0.11577450899146072,-2.0651722937535295
3,56,HARD,2021,Austrian_Grand_Prix,R,68.82,4093.743421582487,-0.21937593073148376,1.1733910474914293,1.1227491121491713
4,62,HARD,2021,Austrian_Grand_Prix,R,68.471,3995.737509556139,-0.7696277030557321,0.312771034549802,1.4661976058582271
5,51,HARD,2021,Austrian_Grand_Prix,R,68.42,4078.701434996302,-0.1843167932749218,-0.32350952436907565,0.744063528722383
6,69,HARD,2021,Austrian_Grand_Prix,R,68.874,4031.7059907662792,-1.3087117657133178,0.7928583499883665,1.327957914759519
7,62,MEDIUM,2021,Austrian_Grand_Prix,R,68.52,4157.886152531888,0.4959557529207249,0.8014247486489197,-1.6873212198136187
9,49,HARD,2021,Austrian_Grand_Prix,R,69.757,4179.044934121629,-2.330064815645863,2.5461246386497636,-0.8643882395951273
10,54,HARD,2021,Austrian_Grand_Prix,R,68.146,4337.819151729587,2.3367786541369466,1.5690663523502626,0.38896338280624315
11,55,HARD,2021,Austrian_Grand_Prix,R,68.192,3989.3123634880935,0.45317240335366804,0.1301581771641319,1.4372685841699675
14,70,HARD,2021,Austrian_Grand_Prix,R,68.405,3914.4436311074555,-0.6773368393462346,-0.9555350616896885,2.46577265624771
16,55,HARD,2021,Austrian_Grand_Prix,R,68.698,4035.3580794628233,-2.0994085498092123,0.09377915963440865,0.9338907597705999
18,54,HARD,2021,Austrian_Grand_Prix,R,68.659,4123.18265026944,-1.0123263628318107,-0.03731466238597728,0.7300157304613547
22,54,HARD,2021,Austrian_Grand_Prix,R,68.455,4129.3291624219155,0.6650073187980076,1.095734663604789,0.3049997121582532
33,62,HARD,2021,Austrian_Grand_Prix,R,66.2,4175.123942705158,4.919881769976752,-0.7560087529402578,1.5481894308243918
44,55,HARD,2021,Austrian_Grand_Prix,R,68.126,3973.0226385073734,0.053751024818898145,-1.6922681442471736,1.6640994809961513
47,56,HARD,2021,Austrian_Grand_Prix,R,69.394,3961.8281456117907,-1.9598699044514172,0.9933426302651451,0.7671047549513065
55,70,MEDIUM,2021,Austrian_Grand_Prix,R,67.762,4345.694262597524,2.0965654963264737,0.8629356935701749,-1.680171911970474
63,56,HARD,2021,Austrian_Grand_Prix,R,68.9,3914.936565861276,-1.5462452445547146,0.20600595502330335,1.264412696430876
77,52,HARD,2021,Austrian_Grand_Prix,R,68.374,4134.774269177375,0.17950115991294965,0.5892058602474576,1.1814215320506596
99,55,HARD,2021,Austrian_Grand_Prix,R,69.042,4053.7677050367624,-1.4777606212107144,0.29336463089556225,1.2062448732472475
1,45,MEDIUM,2022,Hungarian_Grand_Prix,R,82.126,5881.135573375291,0.3573078075915313,-2.226892924177392,-0.5661433510578623
3,63,HARD,2022,Hungarian_Grand_Prix,R,83.654,6067.358680441686,-1.457901257826261,0.5558833717816282,1.2050921102367347
4,47,HARD,2022,Hungarian_Grand_Prix,R,83.043,6936.843224012352,0.8080376858689362,1.4745553516316456,0.35866618858794547
5,51,MEDIUM,2022,Hungarian_Grand_Prix,R,82.824,5703.196211985394,-1.6369183032670824,-1.66378720536951,-1.3361648505412727
6,60,SOFT,2022,Hungarian_Grand_Prix,R,82.478,6601.525758309566,0.7204641048298028,-1.1170473156582346,-0.8815605337836415
10,58,SOFT,2022,Hungarian_Grand_Prix,R,83.199,5788.169926973534,-0.9069089690836213,-2.2742458414569295,-0.03455602583558457
11,44,MEDIUM,2022,Hungarian_Grand_Prix,R,81.94,5985.400914959762,-1.3506661944600538,-2.871938033165087,-0.9379493045572892
14,47,HARD,2022,Hungarian_Grand_Prix,R,83.979,6764.141315244249,0.7863653911080748,1.9289943477648537,1.239200489701005
16,57,SOFT,2022,Hungarian_Grand_Prix,R,81.622,6228.481027142028,1.160415521710874,-2.3971858149373015,-0.16208502340779904
18,51,SOFT,2022,Hungarian_Grand_Prix,R,82.437,6113.081423041857,0.04805637663534745,-1.4669272362736572,-0.8447618039079486
20,37,MEDIUM,2022,Hungarian_Grand_Prix,R,83.511,6665.029960558548,0.5539909285305344,1.1368960160645172,-2.462812170072802
22,58,SOFT,2022,Hungarian_Grand_Prix,R,83.538,6517.546538749427,0.0720309020878777,-0.3910478848420431,-0.9569393836518045
23,43,SOFT,2022,Hungarian_Grand_Prix,R,83.047,5642.37192146472,-3.1514925215262877,-2.5949008178324138,-0.6970319866023302
24,58,SOFT,2022,Hungarian_Grand_Prix,R,82.029,6799.013228796412,1.8704421931955746,-1.582144752257788,-0.3379420779238152
31,60,HARD,2022,Hungarian_Grand_Prix,R,84.149,6372.675827309353,-2.516014471136025,1.8079506363959847,1.216255087453859
44,57,SOFT,2022,Hungarian_Grand_Prix,R,81.386,7164.327254873243,3.0674771913770527,-0.42734482247053923,-0.8440994442701182
47,50,MEDIUM,2022,Hungarian_Grand_Prix,R,83.151,6987.9954273097765,1.2868461376200568,1.2610025393075261,-2.0165199487763275
55,51,SOFT,2022,Hungarian_Grand_Prix,R,82.0,7363.671276773713,3.6503858732361363,0.23461739520482805,-0.9821328670172879
63,57,MEDIUM,2022,Hungarian_Grand_Prix,R,82.766,6484.139060095439,1.143952035409533,-0.06723780996142249,-1.0630516471370828
77,60,HARD,2022,Hungarian_Grand_Prix,R,84.002,6698.239478250177,-1.840607164850915,3.1272519919007897,0.48039667511663103
3,53,HARD,2021,Italian_Grand_Prix,R,84.812,4003.1020439582862,1.1365903434936875,-1.4806917667963082,2.648363482712188
4,53,HARD,2021,Italian_Grand_Prix,R,84.971,4131.550858421965,0.9640974578004475,-0.10890435666242153,1.688060662006494
5,50,MEDIUM,2021,Italian_Grand_Prix,R,85.938,4063.9256942611846,-0.504027059699231,-0.7404378750366629,-1.197557185996436
6,50,HARD,2021,Italian_Grand_Prix,R,85.953,4364.407403414452,0.07063736796316115,1.9615457215201608,0.532707763702351
9,41,SOFT,2021,Italian_Grand_Prix,R,87.202,3948.903767127925,-2.0554859969165955,-0.8866217404570031,-1.6932787971432604
10,2,HARD,2021,Italian_Grand_Prix,R,89.005,3802.5901325390078,-5.843387760708099,1.9118287913060559,-1.1305095577131907
11,53,HARD,2021,Italian_Grand_Prix,R,85.156,3990.3372347638565,-0.40020826276585014,-0.06613702461367492,1.3262238476221544
14,52,HARD,2021,Italian_Grand_Prix,R,85.472,4164.217698934067,-0.14796956735235198,-0.18272417854199374,1.5669251444773167
16,53,HARD,2021,Italian_Grand_Prix,R,85.319,3969.3718981303305,0.22093761351602004,-0.5584016704457412,1.8717748949568584
18,52,HARD,2021,Italian_Grand_Prix,R,85.853,4022.6797326417936,-0.10994431391934284,-0.05158720305999468,1.7103435378583998
31,53,HARD,2021,Italian_Grand_Prix,R,85.566,4155.993398094411,-0.8870942104973892,0.10135554207659404,1.2327955589767607
33,25,HARD,2021,Italian_Grand_Prix,R,85.173,4071.9398304734464,0.47668230927732336,-0.4894063628195474,0.7652215881841246
44,3,HARD,2021,Italian_Grand_Prix,R,85.87,3887.725129796385,-0.1312040720329103,-0.3764291181580287,0.7488067179229901
47,52,HARD,2021,Italian_Grand_Prix,R,86.707,4173.354762690758,-1.0789754446698108,0.7623189644416128,1.1751823203654348
55,53,HARD,2021,Italian_Grand_Prix,R,85.559,4227.806549942015,0.5021025278797406,0.5832570755503139,1.3255523804902882
63,53,HARD,2021,Italian_Grand_Prix,R,85.835,4718.088460406941,3.267079945326133,4.732396434141384,-0.3789505619946911
77,34,MEDIUM,2021,Italian_Grand_Prix,R,84.827,4259.215140411163,1.3534583747331044,-0.6603650659548429,-1.7732176742144556
88,53,MEDIUM,2021,Italian_Grand_Prix,R,85.849,4237.7177861535165,0.4937743109000807,-0.02026897978557397,-1.3166364654573988
99,50,MEDIUM,2021,Italian_Grand_Prix,R,85.718,4346.221213192079,1.1470617395961025,0.15416178062676325,-1.3163222091827655
1,37,MEDIUM,2022,United_States_Grand_Prix,R,99.541,6243.50844151576,1.3517551491265245,-1.3842885316135367,-1.3398817502781042
3,55,HARD,2022,United_States_Grand_Prix,R,102.42,6028.6964912289895,-1.1044277683622628,0.2005765857077956,1.345211434717778
4,49,HARD,2022,United_States_Grand_Prix,R,101.322,6124.768144135611,-0.6148255501447266,0.4947709049451623,0.9896457481217834
5,39,MEDIUM,2022,United_States_Grand_Prix,R,101.538,6307.974298606965,0.6768037905408077,-0.09146819697377985,-1.190722972986087
6,54,HARD,2022,United_States_Grand_Prix,R,103.485,6280.593190837553,-1.2085349337935964,3.3350666789232872,0.36587803606797703
10,55,HARD,2022,United_States_Grand_Prix,R,101.674,6335.092964991804,1.526953998735074,1.2212551055357783,1.4736131284490004
11,44,MEDIUM,2022,United_States_Grand_Prix,R,99.563,6437.735358131887,2.010241102443731,-1.26770612938893,-1.1512782973926885
14,51,HARD,2022,United_States_Grand_Prix,R,101.804,6170.950371247695,-0.3168494445705596,1.0137125177283015,1.329447098275398
16,37,MEDIUM,2022,United_States_Grand_Prix,R,99.731,6142.507929612832,2.00256076957127,-1.9088704473214646,-0.9250389963899036
18,3,MEDIUM,2022,United_States_Grand_Prix,R,103.08,5978.8759428435,-2.5316904914437455,-1.024053314134487,-1.8065902513980823
20,35,MEDIUM,2022,United_States_Grand_Prix,R,102.546,6096.228211772742,0.27526366775965,0.9920110804489338,-1.8267113840452163
22,36,HARD,2022,United_States_Grand_Prix,R,102.206,6381.4100300777845,-0.1876372436068082,0.6257124883105869,0.49914507277284254
23,46,HARD,2022,United_States_Grand_Prix,R,102.471,6053.2597900586825,-1.9669385677697615,0.8796506976847309,1.1622241055343314
24,39,HARD,2022,United_States_Grand_Prix,R,102.394,6211.732537185789,-1.855887432060422,0.7548494481304425,0.684502883379446
31,49,MEDIUM,2022,United_States_Grand_Prix,R,101.243,5798.102241345996,-1.8413795947560743,-2.2057979351170065,-1.1596976201220373
44,45,HARD,2022,United_States_Grand_Prix,R,99.83,6220.941894083506,2.388088111525808,-0.05532487012203861,1.42064744733903
47,55,HARD,2022,United_States_Grand_Prix,R,102.32,6363.948022273731,-0.648348741436951,1.2359037873576624,0.8372091839635899
63,56,SOFT,2022,United_States_Grand_Prix,R,98.788,6713.235858117157,4.811403253141455,-0.7962724680293913,-0.5674144315825255
77,4,MEDIUM,2022,United_States_Grand_Prix,R,103.391,5593.253590233335,-3.568775548160075,-0.9347056808884284,-2.031797897322735
3,43,HARD,2021,Monaco_Grand_Prix,R,74.578,3932.233405148933,0.6043158843494638,-0.3474175898842331,1.165333248997706
4,76,HARD,2021,Monaco_Grand_Prix,R,74.67,3921.212638222419,0.3704850914784273,0.29241325150621345,2.0415164540624144
5,33,HARD,2021,Monaco_Grand_Prix,R,75.316,3877.4676505486354,-0.8528182513750479,0.6417262289045245,0.273501036133962
6,66,HARD,2021,Monaco_Grand_Prix,R,75.573,3791.3567277398147,-1.0869481018155622,0.774728704162607,0.9313512701653707
7,55,HARD,2021,Monaco_Grand_Prix,R,74.971,3872.2620720556956,0.3173619578989524,1.061666448981934,0.5921564424702
9,64,HARD,2021,Monaco_Grand_Prix,R,76.866,3768.060197794627,-2.6373128437936733,0.5497577308338142,1.3911794227664736
10,71,HARD,2021,Monaco_Grand_Prix,R,75.412,4145.1966573487025,3.819805313049744,4.458854688784341,0.4948880487166509
11,32,SOFT,2021,Monaco_Grand_Prix,R,74.552,3791.6780870618763,0.04518310056056707,-2.004711871076097,0.3706349461446758
14,70,SOFT,2021,Monaco_Grand_Prix,R,75.026,4031.1970753215023,1.119995071411307,0.3208825405964204,-1.074251963934264
18,74,SOFT,2021,Monaco_Grand_Prix,R,74.674,3907.2716895240346,0.4099169943860074,-1.4075965978977694,-0.4986433174246208
22,66,SOFT,2021,Monaco_Grand_Prix,R,74.037,4005.229257004727,2.6192710763360743,-1.0949692518908838,-0.878173134541131
31,41,MEDIUM,2021,Monaco_Grand_Prix,R,75.316,3901.0331627911187,-0.802021606975928,-0.060286344784957265,-2.1490219110693394
33,58,HARD,2021,Monaco_Grand_Prix,R,74.649,3891.359354895099,0.5381271901154047,0.4146318499180304,1.2687024003732141
44,69,SOFT,2021,Monaco_Grand_Prix,R,72.909,3814.2932960401718,2.5130525230510767,-3.6877948307350956,0.35355353310664034
47,51,HARD,2021,Monaco_Grand_Prix,R,76.425,3823.1517955443082,-2.755658376075593,0.9742900862113762,0.32763629619470896
55,35,HARD,2021,Monaco_Grand_Prix,R,74.621,3918.5630709791694,0.6339504953252899,0.7174046818835487,0.4053010196018016
63,59,HARD,2021,Monaco_Grand_Prix,R,75.539,3821.3594343077207,-1.2694721963566133,0.23989524473656113,1.3424126802012455
77,18,SOFT,2021,Monaco_Grand_Prix,R,75.706,3832.5094144061754,-1.0922486882643658,-0.31055225332845576,-0.9959893595506019
99,41,HARD,2021,Monaco_Grand_Prix,R,75.331,3655.7401727621404,-2.0799380505042584,-1.1266543452126636,1.1940321109250915
1,42,HARD,2024,Azerbaijan_Grand_Prix,R,106.798,6083.66774246718,-0.22104752162022714,-0.30625112683059774,1.428932110394866
3,39,HARD,2024,Azerbaijan_Grand_Prix,R,108.38,6167.300117284467,-0.7601874358446906,1.147231548498782,1.0860565606359394
4,42,MEDIUM,2024,Azerbaijan_Grand_Prix,R,105.255,6078.04778014397,1.534280763276941,-2.6894822346995153,-1.0856365281608402
10,47,HARD,2024,Azerbaijan_Grand_Prix,R,108.018,5608.246669455377,-0.20539785617192233,-0.10706223950405362,2.2120969232140215
11,46,HARD,2024,Azerbaijan_Grand_Prix,R,107.013,6382.859527816122,2.2089730877734097,1.1624816388275836,1.314126498953636
14,48,HARD,2024,Azerbaijan_Grand_Prix,R,107.057,5929.7036259242,0.20673398714240987,-0.5461865760595471,1.9903588645389967
16,44,HARD,2024,Azerbaijan_Grand_Prix,R,107.067,6064.702907458457,-0.10887800528398936,1.0375390891081935,0.6699468195869654
18,31,HARD,2024,Azerbaijan_Grand_Prix,R,108.148,7120.236535879421,1.8133026281093503,4.611510528561407,-1.4673328520753093
22,8,MEDIUM,2024,Azerbaijan_Grand_Prix,R,110.887,6073.390852492312,-2.472935470161251,1.575845511364294,-3.2184686487371645
23,43,MEDIUM,2024,Azerbaijan_Grand_Prix,R,106.947,5858.194782735308,-0.2551413027034043,-1.5753449688436898,-1.4941061673020828
24,43,MEDIUM,2024,Azerbaijan_Grand_Prix,R,107.644,5637.40123139618,-1.7866679295578756,-1.640497359035216,-1.7586730816292537
27,42,HARD,2024,Azerbaijan_Grand_Prix,R,107.691,6187.445724067177,-0.050419613434748926,0.06724911873702795,1.27908032636221
31,35,HARD,2024,Azerbaijan_Grand_Prix,R,108.831,6673.057071206152,1.1742630822406313,3.504571122110415,0.22708070675932115
43,44,HARD,2024,Azerbaijan_Grand_Prix,R,107.274,6143.599308390756,0.015659185634089627,0.6902732604824174,1.0466110630237069
44,48,HARD,2024,Azerbaijan_Grand_Prix,R,107.236,6010.684891755063,-1.2825063268526185,0.35044870090093394,1.160910700646485
50,47,HARD,2024,Azerbaijan_Grand_Prix,R,107.048,5908.841379154316,0.3645662261368274,0.07878909896112259,1.4335612256036943
55,46,HARD,2024,Azerbaijan_Grand_Prix,R,106.866,5883.2569266623095,-0.45137879494642924,-0.09611062045928713,1.2185039230256036
63,45,HARD,2024,Azerbaijan_Grand_Prix,R,106.628,6257.4774342116725,1.0881218700794995,-0.08613431233114681,1.6256860658325885
77,41,HARD,2024,Azerbaijan_Grand_Prix,R,108.418,5608.386332996801,-2.764991998644448,-0.27680638979507,1.1979441347805433
81,47,HARD,2024,Azerbaijan_Grand_Prix,R,107.06,6115.286015365865,-0.21349467960776575,-0.4593411208517424,1.6246662750866119
1,39,SOFT,2024,Bahrain_Grand_Prix,R,92.608,6464.990921779171,3.7209493173013715,-3.4943412899996766,0.5460789169052017
2,42,SOFT,2024,Bahrain_Grand_Prix,R,94.735,6086.655885386236,0.31056231962125364,-2.23573896028597,-0.295279108074312
3,37,SOFT,2024,Bahrain_Grand_Prix,R,95.163,6435.985638354933,0.13815885978141856,-0.5862485390469424,-1.1774476939964629
4,35,HARD,2024,Bahrain_Grand_Prix,R,94.476,6333.574226373093,0.2732186364802792,0.11975993521547702,0.8027168072215165
10,45,SOFT,2024,Bahrain_Grand_Prix,R,94.805,6822.988673631756,1.9086511477545218,0.11551614861548243,-1.2696742791229936
11,40,SOFT,2024,Bahrain_Grand_Prix,R,94.364,6586.101043779437,1.6935128121317353,-0.4721142334501575,-0.7928121231025829
14,48,HARD,2024,Bahrain_Grand_Prix,R,94.199,6604.794387861577,1.8032590296697795,0.04200323711858824,2.0526744626800064
16,36,HARD,2024,Bahrain_Grand_Prix,R,94.09,7648.147727751622,2.9236469803786105,2.0567015245806592,0.14312883217669659
18,30,HARD,2024,Bahrain_Grand_Prix,R,95.632,5769.205358213623,-3.4468768232831364,-0.18982249734737322,0.7084818549446382
20,34,HARD,2024,Bahrain_Grand_Prix,R,95.57,5978.437745657766,-1.9187465017877157,-0.3372015601200835,0.8378006917248129
22,37,HARD,2024,Bahrain_Grand_Prix,R,95.833,6139.911074171324,-1.149673879747758,0.8239323334219425,0.645949071732075
23,40,HARD,2024,Bahrain_Grand_Prix,R,95.723,5903.136715626585,-1.9439905748171937,0.11994830918075557,1.0306572354351238
24,30,HARD,2024,Bahrain_Grand_Prix,R,95.458,5623.218334694859,-3.115452415842314,-0.5811533520578013,0.6996721435729907
27,46,SOFT,2024,Bahrain_Grand_Prix,R,94.834,5685.911173080144,-1.4358540909796793,-2.1434274872276173,0.014716165635059975
31,34,HARD,2024,Bahrain_Grand_Prix,R,96.226,6032.181204165071,-2.970713096705152,0.9017563558411957,0.43478748072914924
44,39,HARD,2024,Bahrain_Grand_Prix,R,94.722,7005.278534812508,2.0303305398959,2.1684080268100443,0.8610632881791832
55,44,HARD,2024,Bahrain_Grand_Prix,R,94.507,6474.811841769787,1.2115071696653863,0.5235353856006236,2.169646471169981
63,40,HARD,2024,Bahrain_Grand_Prix,R,95.065,6630.410983403079,-0.0031550315699273176,1.4652865255932666,1.535545499021409
77,33,HARD,2024,Bahrain_Grand_Prix,R,96.202,6459.3561955544255,-1.4201782457422312,2.3105013939217987,-0.1927019113393598
81,39,HARD,2024,Bahrain_Grand_Prix,R,94.983,6542.237737836256,1.4804383579297702,1.1710634226463716,1.2288111370158834
1,54,SOFT,2024,Spanish_Grand_Prix,R,77.776,6771.071018207798,1.4002565622661276,-2.1153342328300386,0.11134094362601935
2,38,HARD,2024,Spanish_Grand_Prix,R,80.172,7243.313865255287,0.26883573878053085,3.4781928488589204,-0.7486920955291924
3,61,HARD,2024,Spanish_Grand_Prix,R,79.45,6983.019787966071,0.6164352594552658,2.2846746711440216,1.2933392487782234
4,51,SOFT,2024,Spanish_Grand_Prix,R,77.115,6606.8954314194125,1.6459468354505098,-2.597381176650254,-0.04695114640998153
10,51,HARD,2024,Spanish_Grand_Prix,R,79.045,6795.125559351142,-0.5983787851839151,0.7356730097498678,1.2187221183209016
11,51,SOFT,2024,Spanish_Grand_Prix,R,77.785,6203.628717961818,-0.6193074638712075,-3.0182472005730445,-0.2684171682757753
14,50,HARD,2024,Spanish_Grand_Prix,R,78.334,6775.792771166932,0.2638208000748327,-0.4233588063115711,1.2504883477055366
16,52,SOFT,2024,Spanish_Grand_Prix,R,77.897,6670.484335901288,2.6878573422703465,-1.1685138109892852,-0.2245515603644809
18,50,HARD,2024,Spanish_Grand_Prix,R,79.318,6014.340655725811,-2.796659973693759,-0.6832637571677583,1.7979382537550914
20,33,HARD,2024,Spanish_Grand_Prix,R,79.805,6334.337866017341,-2.6006618654792,0.8667052953964975,0.11988135186090068
22,56,SOFT,2024,Spanish_Grand_Prix,R,79.447,6591.839807554508,-1.4853033543002858,-0.6998254699649115,-0.6854963015402129
23,45,SOFT,2024,Spanish_Grand_Prix,R,79.132,6576.614693571612,-0.6626094380171133,-1.1313499948675132,-1.332865310917417
